feature,importance
educación servicio,8.313956799182843e-07
mayor inversión,8.295928941400875e-07
junio 2018,8.284341307763053e-07
republicana catalunya,8.282874878462683e-07
próximamente,8.241887654523345e-07
acertado,8.21914499630632e-07
economía tener,8.207378893634138e-07
inserción,8.199313831348914e-07
hoy seguir,8.182761022787307e-07
documentación,8.177916685433731e-07
utilizado,8.146036024034932e-07
armonizar,8.145167068221267e-07
combustible fósil,8.09745064554279e-07
registrado,8.056882954373366e-07
legítimamente,8.049776376098576e-07
coger,8.042265643169271e-07
energía clima,8.040673723461095e-07
termino señoría,8.037100309225286e-07
si dejar,7.989741166560451e-07
sorprendente,7.969752228294398e-07
pues ir,7.968948060651304e-07
planta,7.958561029767912e-07
futuro españa,7.946178054696515e-07
millón año,7.930015823608705e-07
forestal,7.922338908532384e-07
recurso tener,7.91372509966592e-07
separado,7.904243584352673e-07
feminista,7.8867707537304e-07
notar,7.880450754381359e-07
ley presupuesto,7.862648747088885e-07
social territorial,7.851324591955082e-07
claro querer,7.844627182857908e-07
trascender,7.83235131965318e-07
parlamentario confederal,7.814994174629391e-07
lamento,7.791288682252488e-07
poder cambiar,7.782490142532578e-07
consejero,7.773528557230268e-07
medida posible,7.76910310144157e-07
palo,7.763207891284242e-07
álvarez,7.732149446990266e-07
muchísimos,7.730398124657238e-07
operativo,7.703896050854054e-07
poder defender,7.685511373613936e-07
si necesario,7.678440943043276e-07
política energético,7.677249861581965e-07
ausente,7.646243686034097e-07
gracia buen,7.645485240730669e-07
quedar solo,7.633661497333456e-07
huelga,7.627900195748518e-07
accesibilidad,7.619359883818957e-07
proporción,7.603262259120021e-07
agravar,7.58843512533729e-07
alguno persona,7.579428440571063e-07
parlamentario cámara,7.559903520826231e-07
ir afectar,7.554756993095072e-07
tramitación parlamentario,7.545237271361612e-07
marco jurídico,7.503364742498035e-07
mejor país,7.497339870637492e-07
apoyo grupo parlamentario,7.491158774725378e-07
ampliar plazo,7.480198301981111e-07
psicológico,7.466517627399086e-07
español hablar,7.40853516335387e-07
acuerdo consenso,7.386929588440152e-07
manuel,7.357605427067081e-07
acreedor,7.335502140747936e-07
aquel poder,7.334610956021514e-07
300 millón euros,7.326666986409955e-07
realidad tener,7.312401552132253e-07
artículo ley,7.266502513746865e-07
innecesario,7.262703359429701e-07
desprender,7.259938792279647e-07
alguno tener,7.245571447879681e-07
ley importante,7.222438486367874e-07
500 millón euros,7.218098651049972e-07
negociación colectivo,7.178009467196549e-07
2015 2016,7.14957185190001e-07
ocurrencia,7.14197302003126e-07
españa comunidad,7.120929652516098e-07
ong,7.092272655694499e-07
recorrer,7.071737789372744e-07
si así,7.065969964858881e-07
primero intervención,7.056626189756718e-07
cuestión tener,7.056385223087084e-07
palma,7.050719905828704e-07
simancas,7.035201753011392e-07
país creer,7.008031938890004e-07
rápidamente,6.995963292578346e-07
cada diez,6.973544429522506e-07
noche,6.954668337268789e-07
querer primero,6.911937805996543e-07
cansar,6.889634107517952e-07
mes noviembre,6.885404119823309e-07
tener recordar,6.867017917343753e-07
66,6.860218398927695e-07
entidad financiero,6.858849821236411e-07
correcto,6.835402993723343e-07
abonar,6.818274254754163e-07
dios,6.808156763672855e-07
estricto,6.800859077859011e-07
índice,6.791067388718962e-07
tener ninguno duda,6.778118704399421e-07
poder cumplir,6.772085454321271e-07
medida permitir,6.768221080610184e-07
reubicación,6.767843874994061e-07
puntual,6.764865044501848e-07
aludir,6.759876438204094e-07
mover,6.75595483798667e-07
turista,6.728786939434069e-07
concepción,6.699948041266022e-07
obsesión,6.684528419677479e-07
mala,6.679857726145342e-07
estrecho,6.670756579149123e-07
instituto nacional estadística,6.626881607919801e-07
descanso,6.621038405067909e-07
institución público,6.616960889244854e-07
reducir coste,6.580533483133768e-07
compromiso tener,6.576611689609823e-07
tamaño,6.518565490753584e-07
anticipado,6.50558214978071e-07
oblanca,6.472659209344586e-07
mes agosto,6.465363802680957e-07
adelanto,6.446926851187219e-07
dos vez,6.43665225442464e-07
58,6.42266827588037e-07
inspector,6.418885069187127e-07
gravísimo,6.380728763536708e-07
capacitación,6.376004059046472e-07
exceder,6.375771559487508e-07
99,6.348177931670809e-07
poder aceptar,6.333343130241652e-07
marítimo,6.330499816466604e-07
tener cada,6.32154057572744e-07
mantener mismo,6.318418159309947e-07
metropolitano,6.312430772817132e-07
mismo ocurrir,6.293703729061049e-07
equipamiento,6.275032529735667e-07
confesar,6.257593041359126e-07
regulatorio,6.254973900903239e-07
botella,6.252704961184605e-07
promesa,6.215997516018794e-07
350,6.21127045205401e-07
señoría querer,6.210017536009473e-07
toda,6.190845326290993e-07
consumir,6.187521676665872e-07
iii,6.186012330604152e-07
pedagogía,6.167784949728559e-07
piel,6.15114349630366e-07
creer necesario,6.109463497100302e-07
temporalmente,6.102779240790279e-07
finalacer,6.100419765422381e-07
observatorio,6.094515231865872e-07
poder incorporar,6.083351318691047e-07
rebaja fiscal,6.08267854496509e-07
ír,6.07118646714735e-07
españa seguir,6.063426951480229e-07
acumulado,6.062338006068077e-07
beca ayuda,6.055874879425775e-07
próximo año,6.015158448190388e-07
grupo querer,6.001853800593488e-07
tener impacto,5.997120148962878e-07
aunque solo,5.983866779294469e-07
descartar,5.972997956405458e-07
400 millón,5.968601359880761e-07
millón euros señorías,5.964101741026688e-07
dejar atrás,5.938433375517615e-07
seguir crecer,5.93407251096796e-07
igual ocurrir,5.927009139210057e-07
línea rojo,5.922939842489271e-07
adecuación,5.919319898293846e-07
telecomunicación,5.906206308662468e-07
medida poder,5.906126881656309e-07
tener gran,5.896198569945589e-07
tener sistema,5.857115143492016e-07
impuesto tener,5.856382045926155e-07
aún tener,5.810957615060137e-07
señorías buena,5.795623077999013e-07
concursal,5.790520689409771e-07
seguir dar,5.779005655295112e-07
país primero,5.774026420961018e-07
cuestión parecer,5.773601600600986e-07
sumir,5.767141444176543e-07
creación nuevo,5.765208472743428e-07
saber poder,5.764370243964484e-07
cuestión poder,5.70953664672914e-07
día país,5.706017453988567e-07
menudo,5.703848083635201e-07
destrucción empleo,5.701573759780031e-07
aquel país,5.671812765181557e-07
entregar,5.638401948085676e-07
preocupen,5.632988186914105e-07
oferta empleo público,5.624866614047712e-07
febrero año,5.597100600924235e-07
cuál ir,5.592985770568241e-07
incompatible,5.580733912197984e-07
alguno ocasión,5.578650635917918e-07
banco central europeo,5.574011636304952e-07
poder disfrutar,5.52730853623316e-07
ceder,5.527233338582089e-07
poner encima,5.523952976936632e-07
versión,5.521445200036646e-07
150,5.517670996791969e-07
ley presupuestos,5.511824950243188e-07
sector financiero,5.511254348723194e-07
señorías ir,5.509851269457743e-07
posible si,5.482807661392703e-07
último tres año,5.482461417330272e-07
alguno grupo,5.42386228592983e-07
10 millón euros,5.410441865261968e-07
ahora poder,5.399927505953666e-07
comportar,5.390357966310414e-07
ministerio industria,5.37616870622354e-07
menos mal,5.373030458655282e-07
desprecio,5.371934032351764e-07
alentar,5.353307043882471e-07
53,5.353305539773153e-07
50000 millón,5.335581623669652e-07
fiel,5.326634549920585e-07
crear fondo,5.323542017139541e-07
fundamento,5.313215653637512e-07
ciudadano aplausos,5.307745981381833e-07
financiación comunidad autónomo,5.297713433162178e-07
historia reciente,5.296729748854263e-07
caso corrupción,5.269356123603506e-07
exactamente igual,5.267347592271034e-07
primero vez historia,5.24870706207715e-07
encauzar,5.247584481723403e-07
museo,5.226560862713232e-07
buen gestión,5.197927918778904e-07
bebida,5.196780970278756e-07
querer poder,5.194142957767687e-07
segundo punto,5.191318905639442e-07
comité,5.188668964988101e-07
subasta,5.16755727224119e-07
revés,5.166222607229684e-07
consentir,5.11389213134937e-07
seguir defender,5.111343588997992e-07
perder poder,5.085642623074556e-07
legitimidad,5.076799180045634e-07
distinguir,5.062694477140257e-07
dilación,5.036827968340814e-07
cis,5.003558699995028e-07
sector afectado,4.986417341466963e-07
ruta,4.968671799060994e-07
ir reiterar,4.956173916408572e-07
ir producir,4.941051301769587e-07
forma poder,4.93985754703516e-07
iniciado,4.932600933729261e-07
2013 2014,4.876176220273842e-07
reflejado,4.871175766329509e-07
manera importante,4.854847347243777e-07
1978,4.848299609047066e-07
cuadro macroeconómico,4.840217705827304e-07
nivel nacional,4.825287555893142e-07
gran mayoría,4.79568891312624e-07
persona ir,4.772399439596414e-07
semejante,4.76305171502329e-07
país europeo,4.760055949825082e-07
ciudadano empresa,4.7499354942125125e-07
mil millón euros,4.7352707322450984e-07
sistema seguridad,4.7273410494295163e-07
mal españa,4.722474840613733e-07
copiar,4.71242663368687e-07
implantar,4.702299962881238e-07
redistribución,4.693778028095825e-07
ley establecer,4.6913288614050477e-07
protección seguridad,4.681119627523328e-07
frente reto,4.6545989917927917e-07
soporte,4.6520013917083176e-07
unir,4.644709435718747e-07
activación,4.6292940544883264e-07
último cuatro,4.618880183124189e-07
jugar papel,4.593152447234355e-07
ángel,4.592867374420365e-07
encontrar empleo,4.587723756668961e-07
parado largo,4.5647661410612605e-07
ley señorías,4.563048764173538e-07
distinto país,4.539096313054202e-07
nivel internacional,4.5181406356566574e-07
conectado,4.5000097401375626e-07
unión europea ir,4.487639244387138e-07
millón euros comunidad,4.482986067310129e-07
agenda 2030,4.4822666365039976e-07
automoción,4.471455824682719e-07
invierno,4.438805374995509e-07
inacción,4.436090364384847e-07
millón euros menos,4.4275268043973694e-07
año 2010,4.4188385176119445e-07
interministerial,4.4145096973276047e-07
señorías saber,4.413900888765962e-07
lenguaje,4.3932245407521843e-07
rescatar,4.367149709053713e-07
machista,4.3428837713259273e-07
año trabajar,4.329247850652749e-07
esforzar,4.3059689510106153e-07
situación encontrar,4.275454962367574e-07
discriminar,4.262962115553093e-07
país seguir,4.2221780836249936e-07
protección salud,4.221129558870945e-07
interanual,4.2188867047763486e-07
círculo,4.214155021518589e-07
consecuencia crisis,4.207223042883004e-07
poder recuperar,4.201987443300072e-07
continuado,4.192856715351331e-07
salud público,4.168293128615836e-07
activo empleo,4.1537309030708516e-07
tener venir,4.149737474270566e-07
venir hablar,4.144928375407097e-07
empleo juvenil,4.1393352372676287e-07
biodiversidad,4.130319473566459e-07
europea ir,4.129223291803938e-07
poder solicitar,4.124937238037113e-07
merma,4.1233777035813173e-07
deber dar,4.08467300420367e-07
previsto artículo,4.0791948482374266e-07
competencia exclusivo,4.0505883267125355e-07
tener consideración,4.043146531249612e-07
competencia autonómico,4.037851386488412e-07
ir continuar,4.0374307156940007e-07
constitución artículo,4.0349230564112296e-07
adjetivo,4.0211345702202766e-07
bien querer,3.9990200836104626e-07
bilateral,3.99654092496224e-07
mayor eficacia,3.984510575667573e-07
claro ir,3.978206360912184e-07
tesis,3.968527250433643e-07
padre madre,3.9660979167924465e-07
inquietud,3.9598437743887416e-07
zona euro,3.9568798066590887e-07
trabajar forma,3.920747525243472e-07
tener capaz,3.910233583402938e-07
saber primero,3.905844588981461e-07
referir intervención,3.8959619344543764e-07
64,3.885013682733681e-07
modo alguno,3.875796334445343e-07
último cuatro año,3.8613116614768737e-07
aplausos querer,3.840408780419739e-07
sincero,3.8402195834151275e-07
institución democrático,3.827409419929369e-07
2014 2015,3.8189186061918665e-07
ninguno medida,3.808126386745551e-07
tribunal europeo derechos,3.788531055265441e-07
tutela,3.7867036260680263e-07
mas,3.7672906654282335e-07
naturalmente,3.749412045667898e-07
ir perder,3.743558967188646e-07
adaptado,3.7376501801177627e-07
ninguno sitio,3.729955980515773e-07
fallido,3.7296170056723605e-07
cara futuro,3.7258200716830904e-07
extraordinario urgente,3.6871799769882296e-07
país mayor,3.6865681902623004e-07
renta medio,3.6757178900724137e-07
transformación resiliencia,3.653132782311552e-07
poder perder,3.6454783477096594e-07
secretaría,3.6397293785014676e-07
españa gracia aplausos,3.6122209962039906e-07
entender tener,3.6101890013448153e-07
ir pedir,3.603598593417652e-07
querer empezar,3.5790194464201143e-07
arrancar,3.5726231041436473e-07
beneficioso,3.5373384403974575e-07
anomalía,3.5253531645644505e-07
injusticia,3.4894672548841115e-07
creer si,3.4795197597556343e-07
provisión,3.469809892657445e-07
importante poder,3.4529388127426073e-07
tentación,3.4446182429289505e-07
si cumplir,3.433900112794499e-07
inversión público,3.416958031804564e-07
perjudicial,3.394894247483127e-07
nuevo forma,3.390813336159669e-07
afecto,3.384823792454609e-07
gustar gustar,3.3780863314316344e-07
encontrar situación,3.3749651326084803e-07
avanzar hacia,3.3675532600986337e-07
finanza,3.3341207930783786e-07
gobernante,3.3248821094486885e-07
saber exactamente,3.3178652837528884e-07
trabajar mejorar,3.3159241256115073e-07
cumplido,3.310231735460114e-07
comprendo,3.303222285329717e-07
vida público,3.298480653499708e-07
argumentar,3.2812010734899337e-07
pérez,3.242540440354685e-07
mossos,3.234444927883973e-07
aquí españa,3.226363065504171e-07
1800,3.2254667343043084e-07
empleo saber,3.2144707427665063e-07
país año,3.2000312729139217e-07
recuperación llegar,3.198312205856986e-07
sentencia tribunal constitucional,3.1864582331425923e-07
día ver,3.1696132839020336e-07
facilidad,3.166236978469535e-07
discusión,3.1596510925944104e-07
racionalización,3.1555852574530476e-07
dato tener,3.136865170218492e-07
votante,3.132017249961085e-07
plazo máximo,3.117263895069663e-07
crecer crear,3.1137991828916587e-07
país saber,3.1058846231552963e-07
ir poner marcha,3.104623552805258e-07
lunes,3.070234941040929e-07
referencia intervención,3.0684581081713683e-07
pelo,3.060721225842576e-07
euros tener,3.0599028777064734e-07
europeo derechos humanos,3.05939907004618e-07
sexto,3.0465393869612694e-07
reducir déficit,3.038302359309544e-07
conveniencia,3.030969111588859e-07
fin semana,3.025965729861015e-07
factura luz,3.0229867239348174e-07
interés español,3.0061515117652885e-07
españa querer,3.0001745312011576e-07
vacuna,2.974014295366994e-07
llevar adelante,2.972383590109989e-07
exactamente contrario,2.969478633851782e-07
entender cómo,2.9646101168941574e-07
noventa,2.9617480969197257e-07
agradecer tono,2.958210536460083e-07
refundido,2.9540267522303153e-07
especificar,2.9332475752191966e-07
ocasión tener,2.9222033852727575e-07
ir conseguir,2.9197845499647783e-07
último legislatura,2.911769161897036e-07
solo dos,2.9041053829815264e-07
liquidación,2.894357036193286e-07
parte tener,2.881934295214931e-07
uniforme,2.880870759385594e-07
poder abordar,2.880554814305656e-07
persona necesitar,2.8796104677290886e-07
importante si,2.868469874890673e-07
familia numeroso,2.868462561755484e-07
creer momento,2.842296389170987e-07
sospechoso,2.8361946897888524e-07
estime oportuno conveniente,2.833597977590255e-07
suscrito,2.8315006453638055e-07
escuchar alguno,2.831110857021379e-07
marcha medida,2.8288323317281826e-07
alguno diputado,2.823934566895742e-07
largo intervención,2.80069405806285e-07
francia alemania,2.8001096505835425e-07
combate,2.7821470112161133e-07
ley creer,2.7799566678081946e-07
discrecional,2.76383496493258e-07
renta bajo,2.7575619436569264e-07
servicio básico,2.745411449395464e-07
llamada,2.7402228403112755e-07
mediterráneo,2.7397407737853874e-07
vertebrar,2.7393043787124625e-07
aras,2.708536018069474e-07
decisión adoptar,2.6935758670970016e-07
ralentización,2.693520073004361e-07
tener crecimiento,2.687251230603311e-07
articular,2.6740154299265274e-07
misma,2.6633371457648655e-07
800 millón,2.6497590996415263e-07
parte comunidad autónomo,2.645245957182713e-07
primero querer,2.616083609164646e-07
crecer año,2.6111912113533817e-07
próximo día,2.606072029751456e-07
país además,2.597606088177754e-07
imposibilidad,2.5632478633925973e-07
unión europea poder,2.5513642374427667e-07
10000 millón euros,2.5434831727119537e-07
interrumpir,2.543192296999832e-07
nacional poder,2.53801612359191e-07
país ocde,2.534980829511036e-07
señoría presupuesto,2.5249308559192063e-07
ordenado,2.5171764182600673e-07
puntero,2.5150499986301887e-07
conjunto unión europea,2.5115914884593595e-07
12 millón,2.5058333536314916e-07
dar tiempo,2.4810292412539886e-07
línea general,2.4798780986943663e-07
millón euros ir,2.479444325770193e-07
desconocimiento,2.467399193206202e-07
sistema eléctrico,2.4612019297803505e-07
deseable,2.460041798739183e-07
incorporar nuevo,2.4391289771053506e-07
consejo europeo,2.4384778919204093e-07
instalado,2.425809125512517e-07
simplificar,2.406593095080905e-07
3000 millón euros,2.405609638826882e-07
signo negativo,2.403698908115554e-07
presentar hoy,2.3863424107388355e-07
desastre,2.3814255269258055e-07
venir trabajar,2.376165520377945e-07
posiblemente,2.3749070017516627e-07
respecto año anterior,2.3742342814016914e-07
penser,2.3712279990215913e-07
necesitar país,2.3694430780877063e-07
expansivo,2.3644951117562397e-07
aflorar,2.3511768923164793e-07
filosofía,2.3444390638679662e-07
mayor calidad,2.342555431806684e-07
10000,2.342020150539315e-07
enjuiciamiento criminal,2.341981815478523e-07
desmentir,2.334113008241386e-07
presentar aquí,2.3253061129589518e-07
cese,2.3231598235721594e-07
consagrar,2.319356412471544e-07
vector,2.319248452682062e-07
despedir,2.313496823636031e-07
prestir,2.3074491045739865e-07
150000,2.2976126406094727e-07
rechazo,2.2931666674339428e-07
españa señorías,2.2848404896952676e-07
materia inmigración,2.2765465502603012e-07
fondo monetario internacional,2.2735680180478777e-07
posesión,2.272781521840581e-07
conservar,2.2570767550713976e-07
pudiérar,2.2490693694313675e-07
ir trabajar,2.2467126669068273e-07
300 000,2.2461180933721728e-07
cualificación,2.2433509171898347e-07
nacional estadística,2.232974089797034e-07
ver obligado,2.2211181547721737e-07
detección,2.2207051330838448e-07
pronunciar palabra perciben,2.2148961754398065e-07
efectuar,2.2003876402407315e-07
telar juicio,2.1878180604347033e-07
formulación,2.1853019160861976e-07
tomo,2.1840188506033146e-07
llegar tener,2.1833594931353288e-07
ley recoger,2.1794007045390327e-07
persona vivir,2.1766705870919582e-07
dar alguno,2.1691601556045649e-07
directivo,2.1548746293078792e-07
agrícola,2.1266678445977437e-07
conectar,2.1171726392033173e-07
posterioridad,2.1099900819248802e-07
euros presupuesto,2.106624117809393e-07
aquí poder,2.1064363294674575e-07
creer creer,2.1033135352801725e-07
forma importante,2.1010010325709704e-07
98,2.0957720352221534e-07
renta persona físico,2.0890197489183303e-07
cierto señoría,2.0859094777372474e-07
duda poder,2.081432451272594e-07
100 millón euros,2.0717045946135438e-07
suficiencia,2.069164315465661e-07
aprobar reforma,2.0687121546037724e-07
20 millón persona,2.0600359618361415e-07
año 2007,2.0501687749555387e-07
tomar consideración,2.0465811127377035e-07
señoría buen día,2.033677881243175e-07
menor edad,2.0259554270405006e-07
dieciocho,2.0244941540740478e-07
140,2.0217456906880782e-07
creer buen,2.018803415504949e-07
ninguno manera,2.016800767140673e-07
vinculante,2.013056381823474e-07
dinámica,2.0062337264934698e-07
vez españa,2.0003454337136324e-07
detallado,1.9981750089422577e-07
parecer razonable,1.995108817655882e-07
europea poder,1.9907243793325216e-07
sacrificio,1.988142105879137e-07
indicador,1.9880658627423996e-07
rotundo,1.9741934788797923e-07
seguridad defensa,1.9658337604600092e-07
presupuesto poder,1.9616180990498067e-07
ninguno país,1.9362240169554887e-07
vertebrador,1.925916739425658e-07
equiparar,1.9178898215545586e-07
proyectar,1.9108764916899125e-07
opinar,1.900746223593928e-07
técnicamente,1.894240684940103e-07
recurso poder,1.8882060160620687e-07
canalizar,1.8835574546042797e-07
heredar,1.879318937756408e-07
pagado,1.866069307171535e-07
interés ciudadano,1.8576906089627762e-07
inversión tener,1.8567412442043835e-07
hablar bien,1.8530280609052025e-07
control frontera,1.851481114182833e-07
dar espalda,1.8512465365855157e-07
guardia civil policía,1.850202727123057e-07
poder continuar,1.846572897892693e-07
puro,1.8412284632827184e-07
permitir seguir,1.8375364810004024e-07
única,1.8264368842106996e-07
protagonizar,1.8112412745584194e-07
mutuo,1.80929485064542e-07
cumplir objetivo déficit,1.8045145905542682e-07
reducción déficit,1.7996918557187625e-07
refuerzo,1.796709099366076e-07
fuerza cuerpo,1.7925821133376145e-07
acta,1.7878246261514905e-07
empleo crecimiento,1.7871368626725096e-07
señorías creer,1.7749060770023622e-07
temporada,1.7675172236519375e-07
tener volver,1.7642304294112273e-07
carácter social,1.7619859924933495e-07
español señorías,1.7585924203187021e-07
garantizar sostenibilidad,1.7389941680042405e-07
70000 millón euros,1.7317086221960093e-07
conformir,1.7307441230525987e-07
inadmisible,1.7291150674190005e-07
tener posibilidad,1.7242117343449622e-07
tener política,1.72343181316589e-07
realidad señoría,1.7186813360246764e-07
constituido,1.7180179154143553e-07
burbuja,1.714926027007579e-07
agilización,1.7101595142362813e-07
poder entrar,1.708953695255744e-07
ley pretender,1.6961921621787852e-07
recuperar nivel,1.688790371297334e-07
directiva europeo,1.68790229269753e-07
italiano,1.6857407517212728e-07
integrante,1.68069574306943e-07
permanencia,1.6749556770812015e-07
visita,1.6668392469821188e-07
responder necesidad,1.6614981771306485e-07
superación,1.658790231411139e-07
borrador,1.6573634009180983e-07
destruir empleo,1.646538023836477e-07
1996,1.6440601847037233e-07
certificar,1.640305204934889e-07
plasmar,1.6261849350921879e-07
6000 millón,1.6173425547285832e-07
hablar reforma,1.6072992025336104e-07
alguien poder,1.6061345013038725e-07
año además,1.603196106245693e-07
insoportable,1.6010390027537443e-07
administración local,1.5863273484501508e-07
hijo cargo,1.5855254241046363e-07
equivaler,1.5668334932710067e-07
tener abordar,1.5637969722995382e-07
menos recurso,1.5636494933167342e-07
quejar,1.5591071847413536e-07
restauración,1.539618782389179e-07
mes mayo,1.5389237977204863e-07
tener carácter,1.5389232985228782e-07
miembro puesto pie,1.5381438657207192e-07
españa segundo,1.5256589579676888e-07
poder negar,1.5234540661334865e-07
dato positivo,1.515903558649805e-07
empleo mejor,1.512686524595549e-07
mezclar,1.500579852061972e-07
momento españa,1.4882850434667713e-07
abuelo,1.4803496416232973e-07
quedar camino,1.4739696140666345e-07
inconstitucionalidad,1.4485478761147862e-07
ir beneficiar,1.448141086974648e-07
poner marcha nuevo,1.4474294595435875e-07
énfasis,1.4429566724232762e-07
caída pib,1.4348591078934048e-07
llanamente,1.425857893511473e-07
suponer mayor,1.410769077790939e-07
primero año,1.4071079999807658e-07
además querer,1.4057002478504462e-07
numeroso ocasión,1.4031032823041339e-07
autonómico local,1.402193131569291e-07
español solo,1.3985849801928243e-07
medida eficaz,1.3875892893099756e-07
país ver,1.3810378315059154e-07
austria,1.3786891892507483e-07
asuntos exteriores,1.3766861869378706e-07
hundir,1.3706803798728773e-07
alguno política,1.3667777691504706e-07
acuerdo materia,1.3560984642279928e-07
tener deber,1.3549524011358016e-07
fiscal ir,1.3485235764248772e-07
obrero español,1.3409806350552568e-07
aplausos además,1.3388611811546164e-07
matiz,1.3377363351519303e-07
mes marzo,1.335881401793593e-07
recuperar confianza,1.3343431490789073e-07
frecuente,1.3304019879364593e-07
risas aplausos,1.3300659794200738e-07
ciclo económico,1.3281113103166176e-07
electrificación,1.3276334626546809e-07
ir mejor,1.3236160276463468e-07
contingencia,1.3088412336880788e-07
inequívoco,1.3073301554248062e-07
inconveniente,1.2976334747469347e-07
ley venir,1.295487882098369e-07
pobreza exclusión,1.2940271430675603e-07
100 euros,1.2939073441588014e-07
alegar,1.2924054104118707e-07
abocar,1.2894491393790536e-07
año señoría,1.2887636165121741e-07
financiación comunidad,1.288689051020347e-07
trabajo tener,1.284349941891764e-07
agotar,1.2808692003783575e-07
poder decidir,1.2793204755249733e-07
creer dar,1.2775785361527647e-07
aprovechamiento,1.2747178566851462e-07
política tener,1.2633337065893744e-07
nuevo empleo,1.2592439404324604e-07
preparación,1.2561517813568037e-07
decisivo,1.2459470240834647e-07
aquí defender,1.2384085128408854e-07
intensamente,1.223876702443019e-07
producir país,1.2225960716584232e-07
nuevo etapa,1.2222154185021027e-07
emigración,1.2207981897978174e-07
económico país,1.2176890896065773e-07
perjudicar,1.2173156424635906e-07
competitividad economía,1.2167883811868084e-07
momento poder,1.215179814421243e-07
saldo,1.2126691463049234e-07
protección infancia,1.2123817063456137e-07
bien ir,1.1975217739536293e-07
reproducir,1.1960561821815665e-07
único objetivo,1.1944977924673826e-07
federación,1.18356916527392e-07
tener acceso,1.1811632088302864e-07
contenido real decreto,1.1685549592490449e-07
9000 millón,1.1668380067948831e-07
trabajadores,1.1647849407295988e-07
tampoco ir,1.1543448714253167e-07
ocho mes,1.1423941332344212e-07
fondo nacional,1.141240531987707e-07
tener tomar decisión,1.1336280544115797e-07
llegar aquí,1.1236429595120716e-07
cese actividad,1.1195790795688216e-07
superar crisis,1.1194705234541856e-07
litoral,1.1163733358740163e-07
audiovisual,1.1132000549251971e-07
inspirar,1.1092684966590625e-07
vivienda alquiler,1.1015830198895575e-07
año país,1.0979186877578214e-07
parte importante,1.0944108712034952e-07
solo año,1.0935191031521341e-07
gran acuerdo,1.0925270649065308e-07
intervención inicial,1.0848304399549654e-07
almacenamiento,1.0771735508692092e-07
capaz dar,1.0743496510668395e-07
mejorar texto,1.0730973277188013e-07
elector,1.069196843105454e-07
respaldado,1.0657578642397896e-07
año dar,1.0653576524286763e-07
rentable,1.0635824152828163e-07
cambiar política,1.0583625695965914e-07
españa saber,1.0568870325078749e-07
recurso público,1.0556511330206561e-07
justicia unión europea,1.0530565076170109e-07
parte mismo,1.0455312343298103e-07
racional,1.0449314134247391e-07
500 millón,1.0424991290300002e-07
600 000,1.0348680635767596e-07
protección menor,1.0339732597938784e-07
requerimiento,1.0321507134325818e-07
administración autonómico,1.0220705314488819e-07
mujer tener,1.0180724542776836e-07
jurídicamente,1.0086600021891889e-07
ir mano,1.005766488914546e-07
tampoco tener,1.00236681207234e-07
defender posición,1.0016487709211499e-07
congelar pensión,1.0003511657380471e-07
cohesión social territorial,9.963705158773039e-08
figura fiscal,9.920458268415473e-08
unidad mercado,9.763915338042046e-08
seguir crear,9.746825319945241e-08
serer,9.736153538563634e-08
menos año,9.731269797235882e-08
persona mayor,9.697354076217779e-08
nacional internacional,9.60977712721319e-08
fundamentar,9.575153698242203e-08
mes febrero,9.536586541193552e-08
tener mejorar,9.517012146351531e-08
opinión público,9.498939172308593e-08
7000 millón euros,9.407485137960822e-08
trabajar tener,9.388051901720213e-08
110,9.384367554870993e-08
querer llegar,9.300595611569457e-08
tener mayoría,9.29362184579548e-08
proceso penal,9.251470417162415e-08
poder ocurrir,9.238868617528503e-08
señoría gracia,9.180518574865914e-08
año llevar,9.167027279057392e-08
aquí dar,9.166751673764987e-08
7000 millón,9.155670075630959e-08
adhesión,9.126112423474413e-08
dificultar,9.123062726434946e-08
aquí debate,9.076172519965089e-08
política fiscal,9.052601896660589e-08
política ir,9.00859333950209e-08
competitividad empresa,8.983656298945794e-08
presupuestar,8.977955519654882e-08
concentración,8.899182740598791e-08
seguir mejorar,8.859463146733067e-08
correr riesgo,8.836412439336582e-08
experimentar,8.825890032355207e-08
aplicar política,8.803047769925898e-08
tiempo forma,8.772616892394467e-08
respeto derecho,8.72121747111303e-08
finales año,8.69205669806901e-08
día ayer,8.685520271189416e-08
aplauso diputado grupo,8.663948611366433e-08
mismo día,8.657265226402332e-08
santa,8.55788024584245e-08
suministro,8.483314703270421e-08
pagar factura,8.400485900400508e-08
enriquecer,8.379738750440879e-08
poder así,8.321444117157357e-08
marino,8.213542584564551e-08
comisiones obreras,8.187464921221261e-08
2000 millón euros,8.151575141429108e-08
buen noticia,8.148244856723229e-08
situación vivir,7.997572371129658e-08
país momento,7.792879132444409e-08
relevancia,7.786529731572314e-08
acuerdo acuerdo,7.778191336964022e-08
hostelería,7.767230331953893e-08
minimizar,7.761919839212977e-08
palanca,7.751155596245672e-08
clarificar,7.740320425908401e-08
explico,7.725980980441033e-08
aula,7.723838233122533e-08
libertad derecho,7.710339228319668e-08
pensión público,7.66421231005641e-08
además poder,7.661210329020381e-08
alcanzar acuerdo,7.649769621992007e-08
encaminado,7.618245978262553e-08
empleo último,7.553948272512065e-08
vivienda habitual,7.455476950333311e-08
policía nacional guardia,7.437105887347849e-08
presentir,7.430146023122213e-08
